id,name,aliases,languages,category,subcategory,kind,maturity,status,first_release,license,organization,repository,website,summary_ja,problem_ja,tags,verification_level
github-aurelia-framework,framework,aurelia/framework,TypeScript,application-framework,topic-derived core-framework,framework,seed,unknown,2014,MIT,aurelia,https://github.com/aurelia/framework,https://github.com/aurelia/framework,"The Aurelia 1 framework entry point, bringing together all the required sub-modules of Aurelia.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,aurelia-framework|core-framework|cross-platform|framework|html|javascript|mobile|single-page-applications|spa|topic-derived|typescript|web,machine-classified
github-goaop-framework,framework,goaop/framework,PHP,application-framework,topic-derived core-framework,framework,seed,unknown,2011,MIT,goaop,https://github.com/goaop/framework,https://go.aopphp.com,:gem: Go! AOP PHP - modern aspect-oriented framework for the new level of software development。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,aop|aspect-oriented-framework|aspect-oriented-programming|core-framework|framework|interceptor|php|topic-derived,machine-classified
github-observablehq-framework,framework,observablehq/framework,TypeScript,application-framework,topic-derived core-framework,framework,seed,unknown,2023,ISC,observablehq,https://github.com/observablehq/framework,https://observablehq.com/framework/,"A static site generator for data apps, dashboards, reports, and more. Observable Framework combines JavaScript on the front-end for interactive graphics with any language on the back-end for data analysis.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|d3|dashboard|framework|markdown|static-site-generator|topic-derived|visualization,machine-classified
github-top-think-framework,framework,top-think/framework,PHP,application-framework,topic-derived core-framework,framework,seed,unknown,2015,NOASSERTION,top-think,https://github.com/top-think/framework,http://www.thinkphp.cn,ThinkPHP Framework。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|framework|orm|route|template|thinkphp|topic-derived,machine-classified
github-totaljs-framework,framework,totaljs/framework,JavaScript,application-framework,topic-derived core-framework,framework,seed,unknown,2012,NOASSERTION,totaljs,https://github.com/totaljs/framework,http://www.totaljs.com,Node.js framework。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|framework|javascript|node|quality|topic-derived|web|websocket,machine-classified
github-frameworkcomputer-framework-laptop-13,Framework-Laptop-13,FrameworkComputer/Framework-Laptop-13,OpenSCAD,application-framework,topic-derived core-framework,framework,seed,unknown,2022,CC-BY-4.0,FrameworkComputer,https://github.com/FrameworkComputer/Framework-Laptop-13,https://frame.work/marketplace/mainboards,Documentation for the Mainboard and other modules in the Framework Laptop 13。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|framework|frameworklaptop|topic-derived,machine-classified
github-framework7io-framework7,framework7,framework7io/framework7,JavaScript,application-framework,topic-derived core-framework,framework,seed,unknown,2014,MIT,framework7io,https://github.com/framework7io/framework7,http://framework7.io,Full featured HTML framework for building iOS & Android apps。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,android|components|cordova|core-framework|framework|ios|library|material|material-design|mobile|phonegap|topic-derived|touch,machine-classified
github-techempower-frameworkbenchmarks,FrameworkBenchmarks,TechEmpower/FrameworkBenchmarks,C++,application-framework,topic-derived core-framework,framework,seed,archived,2013,NOASSERTION,TechEmpower,https://github.com/TechEmpower/FrameworkBenchmarks,https://www.techempower.com/benchmarks/,Source for the TechEmpower Framework Benchmarks project。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,benchmark|core-framework|framework|frameworkbenchmarks|performance|suite|topic-derived,machine-classified
github-frappe-frappe,frappe,frappe/frappe,Python,application-framework,topic-derived core-framework,framework,seed,unknown,2011,MIT,frappe,https://github.com/frappe/frappe,https://frappe.io/framework,"Low code web framework for real world applications, in Python and Javascript。",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,cms|core-framework|email|erpnext|frappe|full-stack|javascript|low-code|mariadb|multitenant|postgres|python|rest-api|security|socket-io|topic-derived|web-framework|webhooks,machine-classified
github-8treenet-freedom,freedom,8treenet/freedom,Go,application-framework,topic-derived core-framework,framework,seed,unknown,2019,Apache-2.0,8treenet,https://github.com/8treenet/freedom,https://github.com/8treenet/freedom,Freedom是一个基于六边形架构的框架，可以支撑充血的领域模型范式。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|ddd|framework|freedom|go|http2-server|microservice|server|topic-derived,machine-classified
github-usablica-front-end-frameworks,front-end-frameworks,usablica/front-end-frameworks,Unknown,application-framework,topic-derived core-framework,framework,seed,unknown,2012,NOASSERTION,usablica,https://github.com/usablica/front-end-frameworks,http://usablica.github.com/front-end-frameworks/compare.html,A collection of best front-end frameworks for faster and easier web development.,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|css-framework|css-grid|responsive-css|responsive-grid|topic-derived,machine-classified
github-ritikpatni-front-end-web-development-resources,Front-End-Web-Development-Resources,RitikPatni/Front-End-Web-Development-Resources,Unknown,application-framework,topic-derived core-framework,framework,seed,unknown,2017,MIT,RitikPatni,https://github.com/RitikPatni/Front-End-Web-Development-Resources,https://github.com/RitikPatni/Front-End-Web-Development-Resources,This repository contains content which will be helpful in your journey as a front-end Web Developer。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,animation-frameworks|color-scheme|core-framework|css|css-framework|css-grid|framework|free-photos|front-end|front-end-development|frontend|frontend-framework|hacktoberfest|html|javascript|resources|stock-resources|topic-derived|tutorial|youtube-channel,machine-classified
github-vstorm-co-full-stack-ai-agent-template,full-stack-ai-agent-template,vstorm-co/full-stack-ai-agent-template,Python,application-framework,topic-derived core-framework,framework,seed,unknown,2025,MIT,vstorm-co,https://github.com/vstorm-co/full-stack-ai-agent-template,https://vstorm-co.github.io/full-stack-ai-agent-template/,"Full-stack AI app generator — FastAPI + Next.js with AI Agents, RAG, streaming, auth, and 20+ integrations out of the box.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,agent-framework|ai-agent-template|ai-agents|core-framework|crewai|docker|fastapi|full-stack|langchain|langgraph|llm|nextjs|postgresql|pydantic-ai|pydantic-deep|python|rag|react|topic-derived|typescript|vstorm|websocket,machine-classified
github-monksoul-furion,Furion,monksoul/Furion,C#,application-framework,topic-derived core-framework,framework,seed,unknown,2020,Apache-2.0,monksoul,https://github.com/monksoul/Furion,https://furion.net,让 .NET 开发更简单，更通用，更流行。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,core-framework|dotnet|framework|microsoft|mvc|topic-derived|webapi,machine-classified
github-future-agi-future-agi,future-agi,future-agi/future-agi,Python,application-framework,topic-derived core-framework,framework,seed,unknown,2026,Apache-2.0,future-agi,https://github.com/future-agi/future-agi,https://futureagi.com,"Open-source, end-to-end platform for evaluating, observing, and improving LLM and AI agent applications. Tracing · Evals · Simulations · Datasets · Gateway · Guardrails. Self-hostable. Apache 2.0.",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,ai-agents|ai-evals|ai-gateway|ai-optimization|ai-simulations|core-framework|evaluation-framework|guardrails|hallucination-detection|llm|llm-evaluation|llm-observability|llmops|model-evaluation|observability|opentelemetry|rag|rag-evaluation|simulation|telemetry|topic-derived|tracing,machine-classified
github-uber-go-fx,fx,uber-go/fx,Go,application-framework,topic-derived core-framework,framework,seed,unknown,2016,MIT,uber-go,https://github.com/uber-go/fx,https://uber-go.github.io/fx/,A dependency injection based application framework for Go.,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,app-framework|core-framework|dependency-injection|framework|go|golang|service|topic-derived,machine-classified
github-almasb-fxgl,FXGL,AlmasB/FXGL,Kotlin,application-framework,topic-derived core-framework,framework,seed,unknown,2015,MIT,AlmasB,https://github.com/AlmasB/FXGL,http://almasb.github.io/FXGL/,Java / JavaFX / Kotlin Game Library (Engine)。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,2d|2d-framework|2d-game-engine|2d-game-framework|3d|3d-game-engine|android|core-framework|framework|fxgl|game|game-development|game-engine|gamedev|ios|java|javafx|jvm|kotlin|mobile|topic-derived|web,machine-classified
github-fyroxengine-fyrox,Fyrox,FyroxEngine/Fyrox,Rust,application-framework,topic-derived core-framework,framework,seed,unknown,2019,MIT,FyroxEngine,https://github.com/FyroxEngine/Fyrox,https://fyrox.rs,3D and 2D game engine written in Rust。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,3d|3d-engine|core-framework|engine|game-development|game-engine|gamedev|gui|rendering|rust|rust-lang|topic-derived,machine-classified
github-gaianet-ai-gaianet-node,gaianet-node,GaiaNet-AI/gaianet-node,Shell,application-framework,topic-derived core-framework,framework,seed,unknown,2024,GPL-3.0,GaiaNet-AI,https://github.com/GaiaNet-AI/gaianet-node,https://www.gaianet.ai/,"Install, run and deploy your own decentralized AI agent service。",分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,agentic-ai|agentic-framework|ai|ai-agents|chatbot|core-framework|decentralized|ethereum|hacktoberfest|hacktoberfest-accepted|machine-learning|mcp|ml|topic-derived|web3,machine-classified
github-kavex-gamedev-resources,GameDev-Resources,Kavex/GameDev-Resources,Unknown,application-framework,topic-derived core-framework,framework,seed,unknown,2016,NOASSERTION,Kavex,https://github.com/Kavex/GameDev-Resources,https://github.com/Kavex/GameDev-Resources, :video_game: :game_die: A wonderful list of Game Development resources.,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,2d|2d-framework|2d-game|2d-game-engine|2d-game-framework|3d|3d-engine|3d-game|core-framework|engine|game|game-2d|game-dev|game-development|game-engine|game-jam|game-programming|game-source|gamedev|making-2d-games|topic-derived|video-game,machine-classified
github-gonglei007-gamedevmind,GameDevMind,gonglei007/GameDevMind,Python,application-framework,topic-derived core-framework,framework,seed,unknown,2022,MIT,gonglei007,https://github.com/gonglei007/GameDevMind,https://github.com/gonglei007/GameDevMind,最全面的游戏开发技术图谱(Game Development Map)。帮助游戏开发者们在已知问题上节省时间，省出更多的精力投入到更有创造性的工作中去。,分類、設計目的、歴史、現在の保守状況を一次資料で確認する必要がある。,3d|core-framework|cpp|devops|framework|game|game-development|game-framework|game-server|gamedev|management|mmorpg|pipeline|programming|roadmap|scrum|shader|topic-derived|unity|unity3d|unreal-engine|unrealengine,machine-classified
